Production Line,Approved items,Rejected items,Total items,Work Station,Avg. Fixing time,Avg. Supplying time,Avg. Production Time WS,Avg. Production time PL,Day,Downtime
PL#1, 485, 23, 508, WS#6@PL#1, 0.37789840479135745, 12.137486831210978, 4.034562229863314, 8.875868156999367, 15, 1174.2370734979927
PL#1, 16, 2, 18, WS#1@PL#1, 0.30752797486336725, 2.8571621891551873, 4.030237501353967, 8.417554623686488, 16, 131.50446980159967
PL#1, 16, 2, 18, WS#2@PL#1, 0.13569350173485262, 3.1181552646750226, 3.5623760981533037, 8.417554623686488, 16, 68.31724614848508
PL#1, 16, 2, 18, WS#3@PL#1, 0.10041286528591531, 2.8257479382448896, 4.196927167611339, 8.417554623686488, 16, 65.45830511302073
PL#1, 16, 2, 18, WS#4@PL#1, 0.03858058593679914, 0.0, 3.6384348383599474, 8.417554623686488, 16, 37.0385805859368
PL#1, 16, 2, 18, WS#5@PL#1, 0.0, 0.0, 4.18966930452521, 8.417554623686488, 16, 37
PL#1, 16, 2, 18, WS#6@PL#1, 0.0, 0.0, 4.120626334452083, 8.417554623686488, 16, 37
PL#1, 815, 34, 849, WS#1@PL#1, 0.3172409579913772, 13.743141988288702, 3.995788246492139, 8.84472225684367, 17, 29965.807466009268
PL#1, 815, 34, 849, WS#2@PL#1, 0.3501854090327029, 9.531870414783349, 4.014888377536148, 8.84472225684367, 17, 2498.5970615675674
PL#1, 815, 34, 849, WS#3@PL#1, 0.3332660305667343, 10.900302931915437, 4.003284416990599, 8.84472225684367, 17, 2301.061192802644
PL#1, 815, 34, 849, WS#4@PL#1, 0.26919724784922133, 10.898366824289631, 4.023939264921536, 8.84472225684367, 17, 1167.340759527916
PL#1, 815, 34, 849, WS#5@PL#1, 0.39737200718183524, 11.25417470064471, 4.02473900036545, 8.84472225684367, 17, 1378.047391072465
PL#1, 815, 34, 849, WS#6@PL#1, 0.2985543629606436, 10.444289918401996, 4.075231910896, 8.84472225684367, 17, 862.104306205216
PL#1, 32, 1, 33, WS#1@PL#1, 0.357212415228028, 2.408340507685563, 3.997006247574644, 7.224179430354067, 18, 198.14516567229052
PL#1, 32, 1, 33, WS#2@PL#1, 0.48782672509175456, 3.3724874367450126, 4.1848259754221475, 7.224179430354067, 18, 93.65395773988895
PL#1, 32, 1, 33, WS#3@PL#1, 0.0, 0.0, 4.214122103492624, 7.224179430354067, 18, 44
